"Region.Name","Region.Code","Year","Education","Gender","Number.of.Enrolment","Vizside"
"Middle East & North Africa","MEA",1976,"Primary","Male",12651317.5,"gender"
"Middle East & North Africa","MEA",1976,"Secondary","Male",5446506.75,"gender"
"Middle East & North Africa","MEA",1976,"Tertiary","Male",848798.0625,"gender"
"Middle East & North Africa","MEA",1977,"Pre-primary","Male",749770.3125,"gender"
"Middle East & North Africa","MEA",1977,"Primary","Male",13135673,"gender"
"Middle East & North Africa","MEA",1977,"Secondary","Male",5895917.5,"gender"
"Middle East & North Africa","MEA",1977,"Tertiary","Male",950656.125,"gender"
"Middle East & North Africa","MEA",1978,"Pre-primary","Male",784504.15625,"gender"
"Middle East & North Africa","MEA",1978,"Primary","Male",13547666,"gender"
"Middle East & North Africa","MEA",1978,"Secondary","Male",6527607.25,"gender"
"Middle East & North Africa","MEA",1978,"Tertiary","Male",1019419.625,"gender"
"Middle East & North Africa","MEA",1979,"Pre-primary","Male",868381.8125,"gender"
"Middle East & North Africa","MEA",1979,"Primary","Male",13547934,"gender"
"Middle East & North Africa","MEA",1979,"Secondary","Male",6880625.5,"gender"
"Middle East & North Africa","MEA",1979,"Tertiary","Male",1062245.75,"gender"
"Middle East & North Africa","MEA",1980,"Pre-primary","Male",899747,"gender"
"Middle East & North Africa","MEA",1980,"Primary","Male",14243389,"gender"
"Middle East & North Africa","MEA",1980,"Secondary","Male",7223798.5,"gender"
"Middle East & North Africa","MEA",1980,"Tertiary","Male",1141199.125,"gender"
"Middle East & North Africa","MEA",1981,"Pre-primary","Male",932066.1875,"gender"
"Middle East & North Africa","MEA",1981,"Primary","Male",14412585,"gender"
"Middle East & North Africa","MEA",1981,"Secondary","Male",7517414.5,"gender"
"Middle East & North Africa","MEA",1981,"Tertiary","Male",1244980.375,"gender"
"Middle East & North Africa","MEA",1982,"Pre-primary","Male",966511.6875,"gender"
"Middle East & North Africa","MEA",1982,"Primary","Male",15067217,"gender"
"Middle East & North Africa","MEA",1982,"Secondary","Male",7904537,"gender"
"Middle East & North Africa","MEA",1982,"Tertiary","Male",1348383.1875,"gender"
"Middle East & North Africa","MEA",1983,"Pre-primary","Male",994833.375,"gender"
"Middle East & North Africa","MEA",1983,"Primary","Male",15644310,"gender"
"Middle East & North Africa","MEA",1983,"Secondary","Male",8235040.5,"gender"
"Middle East & North Africa","MEA",1983,"Tertiary","Male",1419954.75,"gender"
"Middle East & North Africa","MEA",1984,"Pre-primary","Male",1043811.3125,"gender"
"Middle East & North Africa","MEA",1984,"Primary","Male",16266707,"gender"
"Middle East & North Africa","MEA",1984,"Secondary","Male",8619245,"gender"
"Middle East & North Africa","MEA",1984,"Tertiary","Male",1507730.3125,"gender"
"Middle East & North Africa","MEA",1985,"Pre-primary","Male",1039923.25,"gender"
"Middle East & North Africa","MEA",1985,"Primary","Male",16709183,"gender"
"Middle East & North Africa","MEA",1985,"Secondary","Male",9049987,"gender"
"Middle East & North Africa","MEA",1985,"Tertiary","Male",1553719.5625,"gender"
"Middle East & North Africa","MEA",1986,"Pre-primary","Male",1066453.4375,"gender"
"Middle East & North Africa","MEA",1986,"Primary","Male",17353898,"gender"
"Middle East & North Africa","MEA",1986,"Secondary","Male",9669901,"gender"
"Middle East & North Africa","MEA",1986,"Tertiary","Male",1664488.3125,"gender"
"Middle East & North Africa","MEA",1987,"Pre-primary","Male",1107311.75,"gender"
"Middle East & North Africa","MEA",1987,"Primary","Male",18091667,"gender"
"Middle East & North Africa","MEA",1987,"Secondary","Male",10170770,"gender"
"Middle East & North Africa","MEA",1987,"Tertiary","Male",1735868.3125,"gender"
"Middle East & North Africa","MEA",1988,"Pre-primary","Male",1152977.9375,"gender"
"Middle East & North Africa","MEA",1988,"Primary","Male",18866911,"gender"
"Middle East & North Africa","MEA",1988,"Secondary","Male",10578872.5,"gender"
"Middle East & North Africa","MEA",1988,"Tertiary","Male",1761922.125,"gender"
"Middle East & North Africa","MEA",1989,"Pre-primary","Male",1219426.5,"gender"
"Middle East & North Africa","MEA",1989,"Primary","Male",19370988,"gender"
"Middle East & North Africa","MEA",1989,"Secondary","Male",10939634.5,"gender"
"Middle East & North Africa","MEA",1989,"Tertiary","Male",1766297.5,"gender"
"Middle East & North Africa","MEA",1990,"Pre-primary","Male",1261951.5,"gender"
"Middle East & North Africa","MEA",1990,"Primary","Male",19509357,"gender"
"Middle East & North Africa","MEA",1990,"Secondary","Male",11870772,"gender"
"Middle East & North Africa","MEA",1990,"Tertiary","Male",1817577.75,"gender"
"Middle East & North Africa","MEA",1991,"Pre-primary","Male",1300500.6875,"gender"
"Middle East & North Africa","MEA",1991,"Primary","Male",20531591,"gender"
"Middle East & North Africa","MEA",1991,"Secondary","Male",12062917,"gender"
"Middle East & North Africa","MEA",1991,"Tertiary","Male",1826029.75,"gender"
"Middle East & North Africa","MEA",1992,"Pre-primary","Male",1337183.4375,"gender"
"Middle East & North Africa","MEA",1992,"Primary","Male",20497883,"gender"
"Middle East & North Africa","MEA",1992,"Secondary","Male",12286128,"gender"
"Middle East & North Africa","MEA",1992,"Tertiary","Male",1963296.75,"gender"
"Middle East & North Africa","MEA",1993,"Pre-primary","Male",1315690.25,"gender"
"Middle East & North Africa","MEA",1993,"Primary","Male",20985424,"gender"
"Middle East & North Africa","MEA",1993,"Secondary","Male",12963756,"gender"
"Middle East & North Africa","MEA",1993,"Tertiary","Male",2127441,"gender"
"Middle East & North Africa","MEA",1994,"Pre-primary","Male",1327675.9375,"gender"
"Middle East & North Africa","MEA",1994,"Primary","Male",21783264,"gender"
"Middle East & North Africa","MEA",1994,"Secondary","Male",13975536,"gender"
"Middle East & North Africa","MEA",1994,"Tertiary","Male",2278692.125,"gender"
"Middle East & North Africa","MEA",1995,"Pre-primary","Male",1333323.4375,"gender"
"Middle East & North Africa","MEA",1995,"Primary","Male",21657568,"gender"
"Middle East & North Africa","MEA",1995,"Secondary","Male",14419772,"gender"
"Middle East & North Africa","MEA",1995,"Tertiary","Male",2464781.25,"gender"
"Middle East & North Africa","MEA",1996,"Pre-primary","Male",1372041.5,"gender"
"Middle East & North Africa","MEA",1996,"Primary","Male",22558584,"gender"
"Middle East & North Africa","MEA",1996,"Secondary","Male",14914965,"gender"
"Middle East & North Africa","MEA",1996,"Tertiary","Male",2735341.375,"gender"
"Middle East & North Africa","MEA",1997,"Pre-primary","Male",1434877.125,"gender"
"Middle East & North Africa","MEA",1997,"Primary","Male",22376330,"gender"
"Middle East & North Africa","MEA",1997,"Secondary","Male",15629195,"gender"
"Middle East & North Africa","MEA",1997,"Tertiary","Male",2969248.25,"gender"
"Middle East & North Africa","MEA",1998,"Pre-primary","Male",1497529.25,"gender"
"Middle East & North Africa","MEA",1998,"Primary","Male",22497554,"gender"
"Middle East & North Africa","MEA",1998,"Secondary","Male",16349204,"gender"
"Middle East & North Africa","MEA",1998,"Tertiary","Male",3178582.25,"gender"
"Middle East & North Africa","MEA",1999,"Pre-primary","Male",1452130.125,"gender"
"Middle East & North Africa","MEA",1999,"Primary","Male",22525866,"gender"
"Middle East & North Africa","MEA",1999,"Secondary","Male",16982720,"gender"
"Middle East & North Africa","MEA",1999,"Tertiary","Male",3463654.25,"gender"
"Middle East & North Africa","MEA",2000,"Pre-primary","Male",1496930,"gender"
"Middle East & North Africa","MEA",2000,"Primary","Male",22469052,"gender"
"Middle East & North Africa","MEA",2000,"Secondary","Male",17508754,"gender"
"Middle East & North Africa","MEA",2000,"Tertiary","Male",3575478.25,"gender"
"Middle East & North Africa","MEA",2001,"Pre-primary","Male",1512659.125,"gender"
"Middle East & North Africa","MEA",2001,"Primary","Male",22480712,"gender"
"Middle East & North Africa","MEA",2001,"Secondary","Male",17946545,"gender"
"Middle East & North Africa","MEA",2001,"Tertiary","Male",3755144.75,"gender"
"Middle East & North Africa","MEA",2002,"Pre-primary","Male",1561265.625,"gender"
"Middle East & North Africa","MEA",2002,"Primary","Male",22490568,"gender"
"Middle East & North Africa","MEA",2002,"Secondary","Male",18323726,"gender"
"Middle East & North Africa","MEA",2002,"Tertiary","Male",3896305.5,"gender"
"Middle East & North Africa","MEA",2003,"Pre-primary","Male",1605542.125,"gender"
"Middle East & North Africa","MEA",2003,"Primary","Male",21989722,"gender"
"Middle East & North Africa","MEA",2003,"Secondary","Male",18975868,"gender"
"Middle East & North Africa","MEA",2003,"Tertiary","Male",3959885.25,"gender"
"Middle East & North Africa","MEA",2004,"Pre-primary","Male",1658960,"gender"
"Middle East & North Africa","MEA",2004,"Primary","Male",21868338,"gender"
"Middle East & North Africa","MEA",2004,"Secondary","Male",19245970,"gender"
"Middle East & North Africa","MEA",2004,"Tertiary","Male",4320200.25,"gender"
"Middle East & North Africa","MEA",2005,"Pre-primary","Male",1758144.25,"gender"
"Middle East & North Africa","MEA",2005,"Primary","Male",22601230,"gender"
"Middle East & North Africa","MEA",2005,"Secondary","Male",19119580,"gender"
"Middle East & North Africa","MEA",2005,"Tertiary","Male",4570684.5,"gender"
"Middle East & North Africa","MEA",2006,"Pre-primary","Male",1878990.625,"gender"
"Middle East & North Africa","MEA",2006,"Primary","Male",22607028,"gender"
"Middle East & North Africa","MEA",2006,"Secondary","Male",19045222,"gender"
"Middle East & North Africa","MEA",2006,"Tertiary","Male",4770300,"gender"
"Middle East & North Africa","MEA",2007,"Pre-primary","Male",1905685.25,"gender"
"Middle East & North Africa","MEA",2007,"Primary","Male",22632974,"gender"
"Middle East & North Africa","MEA",2007,"Secondary","Male",18782798,"gender"
"Middle East & North Africa","MEA",2007,"Tertiary","Male",5226439,"gender"
"Middle East & North Africa","MEA",2008,"Pre-primary","Male",2041955,"gender"
"Middle East & North Africa","MEA",2008,"Primary","Male",22633468,"gender"
"Middle East & North Africa","MEA",2008,"Secondary","Male",18961220,"gender"
"Middle East & North Africa","MEA",2008,"Tertiary","Male",5511189.5,"gender"
"Middle East & North Africa","MEA",2009,"Pre-primary","Male",2190913,"gender"
"Middle East & North Africa","MEA",2009,"Primary","Male",22493948,"gender"
"Middle East & North Africa","MEA",2009,"Secondary","Male",19062802,"gender"
"Middle East & North Africa","MEA",2009,"Tertiary","Male",5755476.5,"gender"
"Middle East & North Africa","MEA",2010,"Pre-primary","Male",2316701.625,"gender"
"Middle East & North Africa","MEA",2010,"Primary","Male",22762182,"gender"
"Middle East & North Africa","MEA",2010,"Secondary","Male",19068206,"gender"
"Middle East & North Africa","MEA",2010,"Tertiary","Male",6195702,"gender"
"Middle East & North Africa","MEA",2011,"Pre-primary","Male",2288141.75,"gender"
"Middle East & North Africa","MEA",2011,"Primary","Male",22998412,"gender"
"Middle East & North Africa","MEA",2011,"Secondary","Male",19701606,"gender"
"Middle East & North Africa","MEA",2011,"Tertiary","Male",6265640,"gender"
"Middle East & North Africa","MEA",2012,"Pre-primary","Male",2317881,"gender"
"Middle East & North Africa","MEA",2012,"Primary","Male",23545498,"gender"
"Middle East & North Africa","MEA",2012,"Secondary","Male",19840216,"gender"
"Middle East & North Africa","MEA",2012,"Tertiary","Male",6649611,"gender"
"Middle East & North Africa","MEA",2013,"Pre-primary","Male",2392328.5,"gender"
"Middle East & North Africa","MEA",2013,"Primary","Male",24558166,"gender"
"Middle East & North Africa","MEA",2013,"Secondary","Male",18845486,"gender"
"Middle East & North Africa","MEA",2013,"Tertiary","Male",6976959.5,"gender"
"Middle East & North Africa","MEA",2014,"Pre-primary","Male",2691396.25,"gender"
"Middle East & North Africa","MEA",2014,"Primary","Male",24997466,"gender"
"Middle East & North Africa","MEA",2014,"Secondary","Male",18678581,"gender"
"Middle East & North Africa","MEA",2014,"Tertiary","Male",7302237,"gender"
"Middle East & North Africa","MEA",2015,"Pre-primary","Male",NA,"gender"
"Middle East & North Africa","MEA",2015,"Primary","Male",NA,"gender"
"Middle East & North Africa","MEA",2015,"Secondary","Male",NA,"gender"
"Middle East & North Africa","MEA",2015,"Tertiary","Male",NA,"gender"
"Middle East & North Africa","MEA",2016,"Pre-primary","Male",NA,"gender"
"Middle East & North Africa","MEA",2016,"Primary","Male",NA,"gender"
"Middle East & North Africa","MEA",2016,"Secondary","Male",NA,"gender"
"Middle East & North Africa","MEA",2016,"Tertiary","Male",NA,"gender"
"Middle East & North Africa","MEA",2017,"Pre-primary","Male",NA,"gender"
"Middle East & North Africa","MEA",2017,"Primary","Male",NA,"gender"
"Middle East & North Africa","MEA",2017,"Secondary","Male",NA,"gender"
"Middle East & North Africa","MEA",2017,"Tertiary","Male",NA,"gender"
"North America","NAC",1970,"Pre-primary","Male",NA,"gender"
"North America","NAC",1970,"Primary","Male",NA,"gender"
"North America","NAC",1970,"Secondary","Male",NA,"gender"
"North America","NAC",1970,"Tertiary","Male",5366930.75,"gender"
"North America","NAC",1971,"Pre-primary","Male",NA,"gender"
"North America","NAC",1971,"Primary","Male",NA,"gender"
"North America","NAC",1971,"Secondary","Male",14687755,"gender"
"North America","NAC",1971,"Tertiary","Male",5507717.75,"gender"
"North America","NAC",1972,"Pre-primary","Male",NA,"gender"
"North America","NAC",1972,"Primary","Male",NA,"gender"
"North America","NAC",1972,"Secondary","Male",15086269,"gender"
"North America","NAC",1972,"Tertiary","Male",5742040.5,"gender"
"North America","NAC",1973,"Pre-primary","Male",NA,"gender"
"North America","NAC",1973,"Primary","Male",NA,"gender"
"North America","NAC",1973,"Secondary","Male",14751193,"gender"
"North America","NAC",1973,"Tertiary","Male",5827155.5,"gender"
"North America","NAC",1974,"Pre-primary","Male",NA,"gender"
"North America","NAC",1974,"Primary","Male",NA,"gender"
"North America","NAC",1974,"Secondary","Male",14330919,"gender"
"North America","NAC",1974,"Tertiary","Male",5937722,"gender"
"North America","NAC",1975,"Pre-primary","Male",NA,"gender"
"North America","NAC",1975,"Primary","Male",NA,"gender"
"North America","NAC",1975,"Secondary","Male",13865227,"gender"
"North America","NAC",1975,"Tertiary","Male",6203785.5,"gender"
"North America","NAC",1976,"Pre-primary","Male",NA,"gender"
"North America","NAC",1976,"Primary","Male",NA,"gender"
"North America","NAC",1976,"Secondary","Male",13359687,"gender"
"North America","NAC",1976,"Tertiary","Male",6744343.5,"gender"
"North America","NAC",1977,"Pre-primary","Male",NA,"gender"
"North America","NAC",1977,"Primary","Male",NA,"gender"
"North America","NAC",1977,"Secondary","Male",12810582,"gender"
"North America","NAC",1977,"Tertiary","Male",6445812.5,"gender"
"North America","NAC",1978,"Pre-primary","Male",NA,"gender"
"North America","NAC",1978,"Primary","Male",NA,"gender"
"North America","NAC",1978,"Secondary","Male",12160640,"gender"
"North America","NAC",1978,"Tertiary","Male",6464912.5,"gender"
"North America","NAC",1979,"Pre-primary","Male",NA,"gender"
"North America","NAC",1979,"Primary","Male",NA,"gender"
"North America","NAC",1979,"Secondary","Male",11188200,"gender"
"North America","NAC",1979,"Tertiary","Male",6357855.5,"gender"
"North America","NAC",1980,"Pre-primary","Male",2718335.25,"gender"
"North America","NAC",1980,"Primary","Male",11729146,"gender"
"North America","NAC",1980,"Secondary","Male",12531324,"gender"
"North America","NAC",1980,"Tertiary","Male",6439273.5,"gender"
"North America","NAC",1981,"Pre-primary","Male",2917981,"gender"
"North America","NAC",1981,"Primary","Male",11584424,"gender"
"North America","NAC",1981,"Secondary","Male",12133018,"gender"
"North America","NAC",1981,"Tertiary","Male",6668385,"gender"
"North America","NAC",1982,"Pre-primary","Male",2951712,"gender"
"North America","NAC",1982,"Primary","Male",11769319,"gender"
"North America","NAC",1982,"Secondary","Male",12285276,"gender"
"North America","NAC",1982,"Tertiary","Male",6802110.5,"gender"
"North America","NAC",1983,"Pre-primary","Male",2985186,"gender"
"North America","NAC",1983,"Primary","Male",11608730,"gender"
"North America","NAC",1983,"Secondary","Male",12072458,"gender"
"North America","NAC",1983,"Tertiary","Male",6886084.5,"gender"
"North America","NAC",1984,"Pre-primary","Male",3111924.25,"gender"
"North America","NAC",1984,"Primary","Male",11356452,"gender"
"North America","NAC",1984,"Secondary","Male",12118216,"gender"
"North America","NAC",1984,"Tertiary","Male",6897762.5,"gender"
"North America","NAC",1985,"Pre-primary","Male",3176683.25,"gender"
"North America","NAC",1985,"Primary","Male",11333254,"gender"
"North America","NAC",1985,"Secondary","Male",11827988,"gender"
"North America","NAC",1985,"Tertiary","Male",6747563,"gender"
"North America","NAC",1986,"Pre-primary","Male",3410326.75,"gender"
"North America","NAC",1986,"Primary","Male",11534916,"gender"
"North America","NAC",1986,"Secondary","Male",11695011,"gender"
"North America","NAC",1986,"Tertiary","Male",6700450.5,"gender"
"North America","NAC",1987,"Pre-primary","Male",3616173.25,"gender"
"North America","NAC",1987,"Primary","Male",11809764,"gender"
"North America","NAC",1987,"Secondary","Male",11580743,"gender"
"North America","NAC",1987,"Tertiary","Male",6778047,"gender"
